Date,Region,Product,Quantity,UnitPrice,CustomerSegment,Category,Sales,Profit,Year,Month,YearMonth
2024-04-20,North,Gamma,7,896.08,Home Office,Office Supplies,6272.56,149.31,2024,4,2024-04-01
2024-04-20,East,Beta,5,321.54,Consumer,Furniture,1607.7,18.75,2024,4,2024-04-01
2024-04-21,North,Alpha,4,288.22,Consumer,Electronics,1152.88,28.88,2024,4,2024-04-01
2024-04-22,South,Delta,4,270.19,Corporate,Electronics,1080.76,175.86,2024,4,2024-04-01
2024-04-24,East,Beta,2,410.22,Corporate,Furniture,820.44,112.43,2024,4,2024-04-01
2024-04-27,North,Alpha,2,337.05,Corporate,Electronics,674.1,166.58,2024,4,2024-04-01
2024-04-28,South,Delta,7,857.53,Consumer,Electronics,6002.71,1914.98,2024,4,2024-04-01
2024-04-28,North,Beta,3,746.43,Corporate,Furniture,2239.29,727.51,2024,4,2024-04-01
2024-04-29,North,Beta,5,251.02,Corporate,Furniture,1255.1,51.7,2024,4,2024-04-01
2024-04-30,West,Beta,2,719.72,Consumer,Furniture,1439.44,205.24,2024,4,2024-04-01
2024-04-30,East,Alpha,4,529.04,Consumer,Electronics,2116.16,278.63,2024,4,2024-04-01
2024-04-30,North,Epsilon,8,973.53,Home Office,Furniture,7788.24,552.58,2024,4,2024-04-01
2024-05-02,North,Delta,4,99.99,Home Office,Electronics,399.96,61.91,2024,5,2024-05-01
2024-05-03,West,Epsilon,4,678.57,Consumer,Furniture,2714.28,708.35,2024,5,2024-05-01
2024-05-03,West,Delta,5,632.57,Consumer,Electronics,3162.85,447.67,2024,5,2024-05-01
2024-05-03,North,Epsilon,4,260.31,Consumer,Furniture,1041.24,155.79,2024,5,2024-05-01
2024-05-03,West,Epsilon,2,422.47,Corporate,Furniture,844.94,80.77,2024,5,2024-05-01
2024-05-04,South,Epsilon,2,789.12,Consumer,Furniture,1578.24,454.9,2024,5,2024-05-01
2024-05-04,North,Alpha,6,30.14,Consumer,Electronics,180.84,-21.47,2024,5,2024-05-01
2024-05-04,West,Epsilon,5,448.05,Corporate,Furniture,2240.25,295.94,2024,5,2024-05-01
2024-05-08,West,Epsilon,6,648.63,Corporate,Furniture,3891.78,65.99,2024,5,2024-05-01
2024-05-09,North,Delta,2,494.13,Consumer,Electronics,988.26,115.85,2024,5,2024-05-01
2024-05-09,East,Gamma,4,548.05,Consumer,Office Supplies,2192.2,442.32,2024,5,2024-05-01
2024-05-09,North,Alpha,7,972.33,Consumer,Electronics,6806.31,1695.27,2024,5,2024-05-01
2024-05-12,North,Delta,4,46.8,Home Office,Electronics,187.2,-11.7,2024,5,2024-05-01
2024-05-15,East,Epsilon,4,172.01,Consumer,Furniture,688.04,53.95,2024,5,2024-05-01
2024-05-15,North,Delta,7,132.0,Consumer,Electronics,924.0,14.91,2024,5,2024-05-01
2024-05-17,South,Epsilon,6,505.15,Consumer,Furniture,3030.9,195.78,2024,5,2024-05-01
2024-05-18,West,Epsilon,6,377.52,Corporate,Furniture,2265.12,724.67,2024,5,2024-05-01
2024-05-18,West,Epsilon,3,353.92,Home Office,Furniture,1061.76,302.19,2024,5,2024-05-01
2024-05-20,West,Epsilon,5,784.62,Consumer,Furniture,3923.1,101.23,2024,5,2024-05-01
2024-05-21,North,Epsilon,5,142.22,Consumer,Furniture,711.1,82.25,2024,5,2024-05-01
2024-05-23,North,Gamma,2,835.91,Consumer,Office Supplies,1671.82,542.55,2024,5,2024-05-01
2024-05-23,East,Epsilon,4,758.12,Consumer,Furniture,3032.48,493.06,2024,5,2024-05-01
2024-05-24,North,Alpha,6,516.98,Home Office,Electronics,3101.88,43.42,2024,5,2024-05-01
2024-05-25,North,Delta,3,877.66,Consumer,Electronics,2632.98,166.83,2024,5,2024-05-01
2024-05-25,South,Delta,5,577.49,Home Office,Electronics,2887.45,184.32,2024,5,2024-05-01
2024-05-26,South,Gamma,1,564.87,Corporate,Office Supplies,564.87,180.4,2024,5,2024-05-01
2024-05-28,South,Alpha,5,741.27,Corporate,Electronics,3706.35,710.88,2024,5,2024-05-01
2024-05-28,East,Gamma,3,273.88,Home Office,Office Supplies,821.64,187.61,2024,5,2024-05-01
2024-05-28,West,Beta,4,31.17,Consumer,Furniture,124.68,-23.36,2024,5,2024-05-01
2024-05-30,East,Beta,3,566.28,Consumer,Furniture,1698.84,169.51,2024,5,2024-05-01
2024-05-30,East,Beta,2,536.91,Corporate,Furniture,1073.82,306.19,2024,5,2024-05-01
2024-05-31,East,Alpha,3,776.65,Consumer,Electronics,2329.95,44.69,2024,5,2024-05-01
2024-05-31,North,Gamma,3,375.64,Consumer,Office Supplies,1126.92,155.63,2024,5,2024-05-01
2024-05-31,East,Epsilon,4,466.06,Consumer,Furniture,1864.24,607.35,2024,5,2024-05-01
2024-05-31,North,Gamma,3,147.8,Corporate,Office Supplies,443.4,6.46,2024,5,2024-05-01
2024-05-31,East,Gamma,3,559.03,Consumer,Office Supplies,1677.09,293.32,2024,5,2024-05-01
2024-06-01,South,Gamma,1,192.69,Consumer,Office Supplies,192.69,19.32,2024,6,2024-06-01
2024-06-01,East,Alpha,3,259.49,Consumer,Electronics,778.47,127.92,2024,6,2024-06-01
2024-06-02,North,Delta,4,393.35,Consumer,Electronics,1573.4,390.99,2024,6,2024-06-01
2024-06-02,North,Gamma,6,213.96,Corporate,Office Supplies,1283.76,100.31,2024,6,2024-06-01
2024-06-02,East,Delta,1,953.52,Corporate,Electronics,953.52,190.74,2024,6,2024-06-01
2024-06-02,South,Delta,7,792.51,Home Office,Electronics,5547.57,1691.1,2024,6,2024-06-01
2024-06-03,North,Epsilon,3,264.44,Home Office,Furniture,793.32,90.12,2024,6,2024-06-01
2024-06-03,West,Beta,3,916.83,Home Office,Furniture,2750.49,113.99,2024,6,2024-06-01
2024-06-04,South,Beta,6,652.23,Corporate,Furniture,3913.38,1306.46,2024,6,2024-06-01
2024-06-04,North,Gamma,4,430.44,Corporate,Office Supplies,1721.76,340.39,2024,6,2024-06-01
2024-06-04,West,Beta,5,320.34,Home Office,Furniture,1601.7,58.49,2024,6,2024-06-01
2024-06-04,East,Delta,8,961.96,Home Office,Electronics,7695.68,2574.43,2024,6,2024-06-01
2024-06-06,North,Gamma,4,872.46,Consumer,Office Supplies,3489.84,400.56,2024,6,2024-06-01
2024-06-06,West,Alpha,5,468.2,Consumer,Electronics,2341.0,139.31,2024,6,2024-06-01
2024-06-06,South,Beta,4,118.76,Consumer,Furniture,475.04,45.56,2024,6,2024-06-01
2024-06-06,South,Gamma,3,136.32,Consumer,Office Supplies,408.96,9.62,2024,6,2024-06-01
2024-06-06,East,Alpha,1,926.75,Corporate,Electronics,926.75,156.94,2024,6,2024-06-01
2024-06-06,West,Epsilon,10,603.69,Consumer,Furniture,6036.9,1194.56,2024,6,2024-06-01
2024-06-07,West,Alpha,6,353.56,Consumer,Electronics,2121.36,300.76,2024,6,2024-06-01
2024-06-08,West,Delta,5,715.45,Home Office,Electronics,3577.25,139.24,2024,6,2024-06-01
2024-06-08,South,Beta,4,726.56,Corporate,Furniture,2906.24,779.23,2024,6,2024-06-01
2024-06-08,East,Beta,9,965.73,Home Office,Furniture,8691.57,1089.9,2024,6,2024-06-01
2024-06-10,South,Gamma,1,606.61,Consumer,Office Supplies,606.61,64.41,2024,6,2024-06-01
2024-06-10,West,Delta,3,488.12,Consumer,Electronics,1464.36,6.42,2024,6,2024-06-01
2024-06-10,East,Delta,4,497.82,Home Office,Electronics,1991.28,160.79,2024,6,2024-06-01
2024-06-10,South,Delta,2,339.33,Consumer,Electronics,678.66,3.79,2024,6,2024-06-01
2024-06-10,South,Beta,3,113.89,Consumer,Furniture,341.67,20.01,2024,6,2024-06-01
2024-06-10,East,Alpha,2,514.02,Consumer,Electronics,1028.04,249.32,2024,6,2024-06-01
2024-06-11,North,Delta,5,658.28,Corporate,Electronics,3291.4,298.48,2024,6,2024-06-01
2024-06-12,West,Beta,1,573.28,Corporate,Furniture,573.28,146.21,2024,6,2024-06-01
2024-06-13,South,Beta,2,363.7,Consumer,Furniture,727.4,97.01,2024,6,2024-06-01
2024-06-14,South,Epsilon,4,542.01,Consumer,Furniture,2168.04,464.18,2024,6,2024-06-01
2024-06-14,East,Beta,5,630.65,Consumer,Furniture,3153.25,853.26,2024,6,2024-06-01
2024-06-16,North,Alpha,6,866.03,Consumer,Electronics,5196.18,1307.51,2024,6,2024-06-01
2024-06-16,North,Epsilon,2,851.02,Consumer,Furniture,1702.04,455.37,2024,6,2024-06-01
2024-06-16,South,Alpha,5,347.05,Consumer,Electronics,1735.25,492.85,2024,6,2024-06-01
2024-06-18,South,Alpha,5,945.04,Consumer,Electronics,4725.2,1480.49,2024,6,2024-06-01
2024-06-19,East,Alpha,5,35.7,Corporate,Electronics,178.5,11.77,2024,6,2024-06-01
2024-06-19,West,Alpha,8,618.76,Consumer,Electronics,4950.08,912.83,2024,6,2024-06-01
2024-06-20,East,Beta,2,178.14,Consumer,Furniture,356.28,113.36,2024,6,2024-06-01
2024-06-20,South,Delta,5,367.97,Consumer,Electronics,1839.85,355.1,2024,6,2024-06-01
2024-06-20,North,Beta,6,231.93,Home Office,Furniture,1391.58,458.3,2024,6,2024-06-01
2024-06-21,South,Epsilon,5,71.82,Consumer,Furniture,359.1,3.92,2024,6,2024-06-01
2024-06-21,West,Gamma,6,194.47,Corporate,Office Supplies,1166.82,344.26,2024,6,2024-06-01
2024-06-23,South,Gamma,3,792.84,Corporate,Office Supplies,2378.52,427.24,2024,6,2024-06-01
2024-06-27,West,Beta,2,583.43,Corporate,Furniture,1166.86,227.77,2024,6,2024-06-01
2024-06-28,North,Gamma,3,99.09,Consumer,Office Supplies,297.27,42.62,2024,6,2024-06-01
2024-06-28,South,Alpha,3,724.26,Consumer,Electronics,2172.78,595.89,2024,6,2024-06-01
2024-06-29,South,Alpha,6,977.41,Corporate,Electronics,5864.46,1531.72,2024,6,2024-06-01
2024-06-29,West,Delta,5,934.19,Home Office,Electronics,4670.95,947.11,2024,6,2024-06-01
2024-06-30,East,Gamma,4,612.82,Consumer,Office Supplies,2451.28,836.19,2024,6,2024-06-01
2024-06-30,South,Gamma,4,110.56,Corporate,Office Supplies,442.24,50.79,2024,6,2024-06-01
2024-06-30,West,Beta,5,145.51,Consumer,Furniture,727.55,45.09,2024,6,2024-06-01
2024-06-30,South,Beta,3,834.51,Consumer,Furniture,2503.53,473.8,2024,6,2024-06-01
2024-07-01,South,Alpha,7,934.14,Consumer,Electronics,6538.98,2073.84,2024,7,2024-07-01
2024-07-01,South,Gamma,3,108.66,Home Office,Office Supplies,325.98,77.62,2024,7,2024-07-01
2024-07-01,South,Alpha,5,411.95,Consumer,Electronics,2059.75,276.63,2024,7,2024-07-01
2024-07-03,South,Gamma,2,537.19,Consumer,Office Supplies,1074.38,142.8,2024,7,2024-07-01
2024-07-03,North,Epsilon,3,828.88,Consumer,Furniture,2486.64,413.33,2024,7,2024-07-01
2024-07-04,North,Alpha,6,44.39,Consumer,Electronics,266.34,-9.78,2024,7,2024-07-01
2024-07-04,South,Epsilon,6,476.94,Home Office,Furniture,2861.64,806.03,2024,7,2024-07-01
2024-07-05,South,Gamma,2,700.83,Consumer,Office Supplies,1401.66,183.27,2024,7,2024-07-01
2024-07-06,East,Beta,3,442.08,Consumer,Furniture,1326.24,402.34,2024,7,2024-07-01
2024-07-06,North,Epsilon,5,413.86,Consumer,Furniture,2069.3,346.54,2024,7,2024-07-01
2024-07-08,West,Beta,4,82.88,Home Office,Furniture,331.52,-1.15,2024,7,2024-07-01
2024-07-08,West,Gamma,2,135.16,Consumer,Office Supplies,270.32,57.31,2024,7,2024-07-01
2024-07-09,West,Epsilon,5,467.91,Corporate,Furniture,2339.55,117.8,2024,7,2024-07-01
2024-07-11,East,Beta,1,284.39,Consumer,Furniture,284.39,-1.29,2024,7,2024-07-01
2024-07-11,South,Beta,1,490.93,Corporate,Furniture,490.93,137.36,2024,7,2024-07-01
2024-07-11,West,Epsilon,3,969.88,Home Office,Furniture,2909.64,772.57,2024,7,2024-07-01
2024-07-14,North,Epsilon,5,333.83,Corporate,Furniture,1669.15,398.63,2024,7,2024-07-01
2024-07-15,North,Gamma,4,77.91,Corporate,Office Supplies,311.64,62.65,2024,7,2024-07-01
2024-07-15,South,Beta,7,706.31,Home Office,Furniture,4944.17,718.81,2024,7,2024-07-01
2024-07-15,West,Epsilon,3,580.47,Consumer,Furniture,1741.41,303.3,2024,7,2024-07-01
2024-07-15,South,Delta,4,18.47,Consumer,Electronics,73.88,-11.63,2024,7,2024-07-01
2024-07-17,North,Alpha,5,336.91,Home Office,Electronics,1684.55,246.04,2024,7,2024-07-01
2024-07-18,West,Delta,4,544.67,Corporate,Electronics,2178.68,99.12,2024,7,2024-07-01
2024-07-18,East,Gamma,7,142.95,Home Office,Office Supplies,1000.65,218.36,2024,7,2024-07-01
2024-07-18,South,Beta,6,954.69,Consumer,Furniture,5728.14,957.2,2024,7,2024-07-01
2024-07-18,North,Epsilon,4,66.05,Corporate,Furniture,264.2,-17.34,2024,7,2024-07-01
2024-07-19,North,Delta,5,73.19,Consumer,Electronics,365.95,53.57,2024,7,2024-07-01
2024-07-20,West,Gamma,2,624.67,Corporate,Office Supplies,1249.34,320.19,2024,7,2024-07-01
2024-07-20,East,Delta,3,103.51,Consumer,Electronics,310.53,22.45,2024,7,2024-07-01
2024-07-20,South,Beta,4,870.18,Corporate,Furniture,3480.72,1109.22,2024,7,2024-07-01
2024-07-20,South,Epsilon,2,885.96,Consumer,Furniture,1771.92,74.62,2024,7,2024-07-01
2024-07-21,North,Epsilon,3,921.68,Consumer,Furniture,2765.04,812.86,2024,7,2024-07-01
2024-07-21,South,Delta,3,971.58,Corporate,Electronics,2914.74,84.56,2024,7,2024-07-01
2024-07-21,South,Epsilon,4,292.87,Consumer,Furniture,1171.48,44.59,2024,7,2024-07-01
2024-07-24,West,Beta,5,56.17,Consumer,Furniture,280.85,41.55,2024,7,2024-07-01
2024-07-24,East,Alpha,4,300.54,Corporate,Electronics,1202.16,133.71,2024,7,2024-07-01
2024-07-24,East,Gamma,3,101.02,Corporate,Office Supplies,303.06,34.45,2024,7,2024-07-01
2024-07-25,West,Alpha,6,799.95,Consumer,Electronics,4799.7,121.8,2024,7,2024-07-01
2024-07-27,South,Delta,3,437.3,Consumer,Electronics,1311.9,161.08,2024,7,2024-07-01
2024-07-28,East,Delta,2,211.85,Consumer,Electronics,423.7,88.69,2024,7,2024-07-01
2024-07-29,South,Delta,3,212.58,Consumer,Electronics,637.74,148.29,2024,7,2024-07-01
2024-07-29,West,Epsilon,3,791.54,Corporate,Furniture,2374.62,505.96,2024,7,2024-07-01
2024-07-30,North,Gamma,5,731.55,Consumer,Office Supplies,3657.75,251.16,2024,7,2024-07-01
2024-07-30,North,Epsilon,1,848.74,Corporate,Furniture,848.74,155.61,2024,7,2024-07-01
2024-07-30,West,Delta,4,181.9,Consumer,Electronics,727.6,182.29,2024,7,2024-07-01
2024-08-01,West,Alpha,6,475.73,Consumer,Electronics,2854.38,740.54,2024,8,2024-08-01
2024-08-01,South,Beta,4,119.13,Home Office,Furniture,476.52,-3.26,2024,8,2024-08-01
2024-08-01,North,Epsilon,3,279.17,Home Office,Furniture,837.51,18.86,2024,8,2024-08-01
2024-08-03,North,Epsilon,2,481.04,Corporate,Furniture,962.08,122.01,2024,8,2024-08-01
2024-08-04,West,Gamma,3,101.92,Consumer,Office Supplies,305.76,40.14,2024,8,2024-08-01
2024-08-04,East,Epsilon,5,634.45,Consumer,Furniture,3172.25,499.54,2024,8,2024-08-01
2024-08-04,East,Gamma,9,164.94,Corporate,Office Supplies,1484.46,33.27,2024,8,2024-08-01
2024-08-05,South,Alpha,7,52.05,Consumer,Electronics,364.35,80.26,2024,8,2024-08-01
2024-08-05,East,Beta,4,757.14,Consumer,Furniture,3028.56,654.43,2024,8,2024-08-01
2024-08-05,West,Gamma,5,944.82,Home Office,Office Supplies,4724.1,877.07,2024,8,2024-08-01
2024-08-05,East,Gamma,3,931.72,Corporate,Office Supplies,2795.16,628.11,2024,8,2024-08-01
2024-08-05,West,Beta,3,54.46,Consumer,Furniture,163.38,20.91,2024,8,2024-08-01
2024-08-07,West,Gamma,5,208.22,Consumer,Office Supplies,1041.1,273.42,2024,8,2024-08-01
2024-08-08,South,Beta,4,586.55,Corporate,Furniture,2346.2,187.06,2024,8,2024-08-01
2024-08-08,West,Epsilon,3,592.8,Corporate,Furniture,1778.4,430.21,2024,8,2024-08-01
2024-08-11,South,Epsilon,7,863.4,Home Office,Furniture,6043.8,1527.44,2024,8,2024-08-01
2024-08-12,North,Beta,5,397.36,Corporate,Furniture,1986.8,378.78,2024,8,2024-08-01
2024-08-12,North,Gamma,5,549.78,Consumer,Office Supplies,2748.9,595.89,2024,8,2024-08-01
2024-08-12,West,Epsilon,4,303.88,Corporate,Furniture,1215.52,36.35,2024,8,2024-08-01
2024-08-13,South,Epsilon,4,425.93,Corporate,Furniture,1703.72,69.54,2024,8,2024-08-01
2024-08-14,South,Delta,4,850.65,Corporate,Electronics,3402.6,268.24,2024,8,2024-08-01
2024-08-14,West,Epsilon,2,810.84,Home Office,Furniture,1621.68,220.5,2024,8,2024-08-01
2024-08-16,East,Delta,4,364.5,Consumer,Electronics,1458.0,378.93,2024,8,2024-08-01
2024-08-17,West,Gamma,4,345.2,Home Office,Office Supplies,1380.8,112.16,2024,8,2024-08-01
2024-08-17,South,Epsilon,6,851.95,Consumer,Furniture,5111.7,1389.97,2024,8,2024-08-01
2024-08-17,North,Alpha,4,885.35,Home Office,Electronics,3541.4,349.14,2024,8,2024-08-01
2024-08-17,East,Delta,6,537.03,Home Office,Electronics,3222.18,209.38,2024,8,2024-08-01
2024-08-18,North,Epsilon,4,426.48,Consumer,Furniture,1705.92,185.18,2024,8,2024-08-01
2024-08-18,East,Gamma,4,450.84,Consumer,Office Supplies,1803.36,103.74,2024,8,2024-08-01
2024-08-19,West,Gamma,3,910.43,Consumer,Office Supplies,2731.29,640.6,2024,8,2024-08-01
2024-08-20,East,Beta,4,563.09,Consumer,Furniture,2252.36,121.33,2024,8,2024-08-01
2024-08-21,South,Gamma,4,733.25,Home Office,Office Supplies,2933.0,975.13,2024,8,2024-08-01
2024-08-21,North,Delta,3,305.22,Corporate,Electronics,915.66,175.78,2024,8,2024-08-01
2024-08-21,South,Gamma,3,871.7,Home Office,Office Supplies,2615.1,503.05,2024,8,2024-08-01
2024-08-22,North,Epsilon,3,990.56,Consumer,Furniture,2971.68,215.43,2024,8,2024-08-01
2024-08-22,East,Delta,3,220.79,Consumer,Electronics,662.37,62.28,2024,8,2024-08-01
2024-08-24,West,Alpha,6,334.82,Corporate,Electronics,2008.92,510.12,2024,8,2024-08-01
2024-08-25,South,Beta,2,119.4,Consumer,Furniture,238.8,-5.58,2024,8,2024-08-01
2024-08-25,East,Beta,5,104.73,Consumer,Furniture,523.65,131.42,2024,8,2024-08-01
2024-08-25,South,Epsilon,2,449.94,Corporate,Furniture,899.88,254.03,2024,8,2024-08-01
2024-08-26,West,Beta,4,582.69,Consumer,Furniture,2330.76,599.49,2024,8,2024-08-01
2024-08-26,South,Beta,5,741.17,Consumer,Furniture,3705.85,936.51,2024,8,2024-08-01
2024-08-26,North,Alpha,6,473.73,Consumer,Electronics,2842.38,743.34,2024,8,2024-08-01
2024-08-28,South,Gamma,1,461.68,Corporate,Office Supplies,461.68,59.61,2024,8,2024-08-01
2024-08-28,North,Alpha,4,986.94,Consumer,Electronics,3947.76,693.39,2024,8,2024-08-01
2024-08-30,North,Gamma,1,37.35,Corporate,Office Supplies,37.35,3.14,2024,8,2024-08-01
2024-08-30,West,Gamma,2,399.51,Consumer,Office Supplies,799.02,163.63,2024,8,2024-08-01
2024-09-01,West,Delta,6,616.73,Home Office,Electronics,3700.38,1070.09,2024,9,2024-09-01
2024-09-01,South,Gamma,3,157.6,Home Office,Office Supplies,472.8,118.2,2024,9,2024-09-01
2024-09-03,South,Alpha,6,45.27,Home Office,Electronics,271.62,22.51,2024,9,2024-09-01
2024-09-03,West,Gamma,2,78.89,Consumer,Office Supplies,157.78,4.79,2024,9,2024-09-01
2024-09-03,East,Gamma,3,594.19,Corporate,Office Supplies,1782.57,318.39,2024,9,2024-09-01
2024-09-03,East,Alpha,7,506.23,Home Office,Electronics,3543.61,365.7,2024,9,2024-09-01
2024-09-04,South,Gamma,4,407.9,Consumer,Office Supplies,1631.6,493.92,2024,9,2024-09-01
2024-09-04,East,Delta,3,768.42,Consumer,Electronics,2305.26,778.65,2024,9,2024-09-01
2024-09-05,West,Alpha,2,686.01,Home Office,Electronics,1372.02,333.04,2024,9,2024-09-01
2024-09-05,West,Delta,6,767.7,Home Office,Electronics,4606.2,162.57,2024,9,2024-09-01
2024-09-05,North,Epsilon,2,774.17,Corporate,Furniture,1548.34,133.95,2024,9,2024-09-01
2024-09-07,South,Delta,7,889.23,Consumer,Electronics,6224.61,1997.8,2024,9,2024-09-01
2024-09-08,North,Epsilon,3,149.29,Consumer,Furniture,447.87,4.07,2024,9,2024-09-01
2024-09-08,North,Delta,6,602.21,Consumer,Electronics,3613.26,1217.58,2024,9,2024-09-01
2024-09-08,North,Delta,5,123.11,Corporate,Electronics,615.55,126.98,2024,9,2024-09-01
2024-09-08,North,Delta,2,971.51,Home Office,Electronics,1943.02,575.06,2024,9,2024-09-01
2024-09-09,West,Beta,4,195.31,Corporate,Furniture,781.24,65.41,2024,9,2024-09-01
2024-09-09,South,Gamma,1,824.14,Consumer,Office Supplies,824.14,54.55,2024,9,2024-09-01
2024-09-10,North,Beta,3,298.09,Corporate,Furniture,894.27,178.53,2024,9,2024-09-01
2024-09-11,South,Delta,1,60.76,Consumer,Electronics,60.76,-18.52,2024,9,2024-09-01
2024-09-11,East,Beta,3,880.48,Consumer,Furniture,2641.44,809.69,2024,9,2024-09-01
2024-09-12,West,Gamma,2,461.32,Consumer,Office Supplies,922.64,255.9,2024,9,2024-09-01
2024-09-15,West,Epsilon,4,634.3,Consumer,Furniture,2537.2,382.13,2024,9,2024-09-01
2024-09-15,East,Delta,2,770.57,Consumer,Electronics,1541.14,174.88,2024,9,2024-09-01
2024-09-15,South,Beta,4,189.67,Consumer,Furniture,758.68,181.24,2024,9,2024-09-01
2024-09-16,South,Delta,5,208.86,Consumer,Electronics,1044.3,209.08,2024,9,2024-09-01
2024-09-17,South,Beta,5,603.64,Consumer,Furniture,3018.2,494.55,2024,9,2024-09-01
2024-09-17,South,Delta,3,52.41,Corporate,Electronics,157.23,8.34,2024,9,2024-09-01
2024-09-20,South,Epsilon,5,23.52,Consumer,Furniture,117.6,-8.52,2024,9,2024-09-01
2024-09-20,West,Epsilon,5,256.41,Consumer,Furniture,1282.05,266.16,2024,9,2024-09-01
2024-09-25,West,Gamma,4,119.17,Consumer,Office Supplies,476.68,-2.2,2024,9,2024-09-01
2024-09-25,East,Epsilon,4,308.41,Consumer,Furniture,1233.64,362.5,2024,9,2024-09-01
2024-09-27,East,Alpha,2,410.61,Consumer,Electronics,821.22,197.71,2024,9,2024-09-01
2024-09-27,North,Beta,2,834.53,Corporate,Furniture,1669.06,394.46,2024,9,2024-09-01
2024-09-27,East,Epsilon,6,659.85,Corporate,Furniture,3959.1,415.45,2024,9,2024-09-01
2024-09-29,North,Gamma,6,449.7,Consumer,Office Supplies,2698.2,151.24,2024,9,2024-09-01
2024-09-29,South,Epsilon,6,836.87,Consumer,Furniture,5021.22,569.45,2024,9,2024-09-01
2024-09-29,South,Epsilon,5,352.54,Consumer,Furniture,1762.7,80.7,2024,9,2024-09-01
2024-09-29,West,Gamma,4,114.53,Corporate,Office Supplies,458.12,14.49,2024,9,2024-09-01
2024-09-30,South,Beta,4,489.89,Corporate,Furniture,1959.56,512.09,2024,9,2024-09-01
2024-10-01,South,Delta,5,393.46,Corporate,Electronics,1967.3,30.25,2024,10,2024-10-01
2024-10-01,West,Alpha,5,974.86,Consumer,Electronics,4874.3,1597.07,2024,10,2024-10-01
2024-10-01,West,Epsilon,3,623.02,Consumer,Furniture,1869.06,421.74,2024,10,2024-10-01
2024-10-01,North,Gamma,6,909.61,Home Office,Office Supplies,5457.66,216.54,2024,10,2024-10-01
2024-10-03,North,Beta,3,789.19,Corporate,Furniture,2367.57,261.36,2024,10,2024-10-01
2024-10-03,East,Epsilon,7,480.89,Consumer,Furniture,3366.23,603.28,2024,10,2024-10-01
2024-10-03,West,Beta,3,776.52,Corporate,Furniture,2329.56,300.51,2024,10,2024-10-01
2024-10-04,North,Beta,4,726.76,Corporate,Furniture,2907.04,661.69,2024,10,2024-10-01
2024-10-04,West,Gamma,3,791.81,Corporate,Office Supplies,2375.43,431.93,2024,10,2024-10-01
2024-10-04,East,Delta,4,196.71,Consumer,Electronics,786.84,248.93,2024,10,2024-10-01
2024-10-04,East,Gamma,4,544.11,Consumer,Office Supplies,2176.44,367.88,2024,10,2024-10-01
2024-10-04,West,Delta,5,920.24,Consumer,Electronics,4601.2,1184.86,2024,10,2024-10-01
2024-10-05,West,Delta,6,963.48,Consumer,Electronics,5780.88,1055.38,2024,10,2024-10-01
2024-10-05,North,Epsilon,2,304.37,Consumer,Furniture,608.74,135.98,2024,10,2024-10-01
2024-10-07,South,Beta,5,204.18,Home Office,Furniture,1020.9,124.04,2024,10,2024-10-01
2024-10-09,East,Gamma,4,961.31,Consumer,Office Supplies,3845.24,404.84,2024,10,2024-10-01
2024-10-11,West,Alpha,5,800.19,Corporate,Electronics,4000.95,886.47,2024,10,2024-10-01
2024-10-11,West,Alpha,3,74.49,Corporate,Electronics,223.47,-7.11,2024,10,2024-10-01
2024-10-12,South,Alpha,4,868.73,Corporate,Electronics,3474.92,404.49,2024,10,2024-10-01
2024-10-14,North,Beta,4,562.13,Home Office,Furniture,2248.52,643.2,2024,10,2024-10-01
2024-10-14,South,Alpha,3,195.19,Consumer,Electronics,585.57,27.29,2024,10,2024-10-01
2024-10-14,South,Beta,2,585.97,Consumer,Furniture,1171.94,257.2,2024,10,2024-10-01
2024-10-14,West,Gamma,3,890.21,Consumer,Office Supplies,2670.63,490.25,2024,10,2024-10-01
2024-10-15,North,Alpha,7,759.04,Corporate,Electronics,5313.28,652.47,2024,10,2024-10-01
2024-10-16,South,Beta,8,149.34,Consumer,Furniture,1194.72,247.42,2024,10,2024-10-01
2024-10-16,North,Epsilon,1,427.79,Corporate,Furniture,427.79,112.98,2024,10,2024-10-01
2024-10-18,South,Alpha,5,156.86,Home Office,Electronics,784.3,46.67,2024,10,2024-10-01
2024-10-19,North,Beta,3,91.15,Corporate,Furniture,273.45,7.67,2024,10,2024-10-01
2024-10-19,East,Delta,7,776.47,Consumer,Electronics,5435.29,1701.38,2024,10,2024-10-01
2024-10-20,North,Gamma,5,560.55,Consumer,Office Supplies,2802.75,128.58,2024,10,2024-10-01
2024-10-20,South,Alpha,6,178.08,Consumer,Electronics,1068.48,293.28,2024,10,2024-10-01
2024-10-21,North,Alpha,2,613.6,Home Office,Electronics,1227.2,90.37,2024,10,2024-10-01
2024-10-21,West,Alpha,3,933.13,Consumer,Electronics,2799.39,127.19,2024,10,2024-10-01
2024-10-22,South,Beta,6,940.83,Corporate,Furniture,5644.98,700.58,2024,10,2024-10-01
2024-10-22,West,Beta,4,472.32,Consumer,Furniture,1889.28,456.47,2024,10,2024-10-01
2024-10-24,South,Epsilon,2,658.04,Consumer,Furniture,1316.08,198.88,2024,10,2024-10-01
2024-10-24,North,Beta,1,272.88,Corporate,Furniture,272.88,47.74,2024,10,2024-10-01
2024-10-24,West,Gamma,8,61.66,Corporate,Office Supplies,493.28,110.03,2024,10,2024-10-01
2024-10-25,West,Epsilon,2,971.02,Consumer,Furniture,1942.04,520.77,2024,10,2024-10-01
